313760105000009	313760105000132	3650

313760105000009	313760105000135	5244

313760105000009	313760105000139	6393

313760105000009	313760105000145	3010

313760105000009	313760105000146	4088

313760105000009	313760105000152	8676

313760105000009	313760105000168	3144

313760105000009	313760105000172	7414

313760105000009	313760105000186	6193

313760105000009	313760105000201	3486

313760105000009	313760105000226	5108

313760105000009	313760105000229	5278

313760105000009	313760105000230	7054

313760105000009	313760105000231	7348

313760105000009	313760105000235	4509

313760105000009	313760105000239	1230

313760105000009	313760105000257	699

313760105000009	313760105000259	3123

313760105000009	313760105000264	4677

313760105000009	313760105000272	6195

313760105000009	313760105000273	6433

313760105000009	313760105000280	6706

313760105000009	313760114000002	6093

313760105000009	313760114000007	5404

313760105000009	313760114000008	5017

313760105000009	313760114000009	4088

313760105000009	313760114000010	7243

313760105000009	313760115000005	10584

313760105000009	313760115000006	12777

313760105000009	313760115000007	10923

313760105000009	313760115000015	8041

313760105000010	313760105000010	0

313760105000010	313760105000013	918

313760105000010	313760105000048	4231

313760105000010	313760105000050	6811

313760105000010	313760105000058	6328

