RC[CLU_1001]		737	Dist (km)
>	L[SHC1]	392	20.00
>	L[SHC1] tel	20
>	L[THC1]	131	25.00
>	L[THC1] tel	7
RC[CLU_3019]		2599	Dist (km)
>	L[3118602190389]	1955	1.37
>	L[3118602190389] tel	98
>	L[SHC1]	390	20.00
>	L[SHC1] tel	19
>	L[THC1]	130	25.00
>	L[THC1] tel	6
RC[CLU_3020]		1905	Dist (km)
>	L[3118604696077]	1433	0.61
>	L[3118604696077] tel	72
>	L[SHC1]	286	20.00
>	L[SHC1] tel	14
>	L[THC1]	95	25.00
>	L[THC1] tel	5
RC[CLU_3021]		2875	Dist (km)
>	L[3118602190400]	1015	2.93
>	L[3118602190885]	1148	3.88
>	L[3118602190400] tel	51
>	L[3118602190885] tel	57
>	L[SHC1]	431	20.00
>	L[SHC1] tel	22
>	L[THC1]	144	25.00
>	L[THC1] tel	7
RC[CLU_3022]		2888	Dist (km)
>	L[3118602190176]	2173	0.61
>	L[3118602190176] tel	109
>	L[SHC1]	433	20.00
>	L[SHC1] tel	22
>	L[THC1]	144	25.00
>	L[THC1] tel	7
RC[CLU_3023]		2668	Dist (km)
>	L[3118604696077]	1294	0.00
>	L[3118602190397]	494	1.70
>	L[CLU_3055]	281	1.17
>	L[3118602190397] tel	25
>	L[CLU_3055] tel	14
>	L[SHC1]	400	20.00
>	L[SHC1] tel	20
>	L[THC1]	133	25.00
>	L[THC1] tel	7
RC[CLU_3024]		1614	Dist (km)
>	L[3118607110316]	1214	3.01
>	L[3118607110316] tel	61
>	L[SHC1]	242	20.00
>	L[SHC1] tel	12
>	L[THC1]	81	25.00
>	L[THC1] tel	4
RC[CLU_3025]		2075	Dist (km)
>	L[3118604696077]	1181	0.96
>	L[3118602190176]	380	1.14
>	L[3118604696077] tel	59
>	L[3118602190176] tel	19
>	L[SHC1]	311	20.00
>	L[SHC1] tel	16
>	L[THC1]	104	25.00
>	L[THC1] tel	5
RC[CLU_3026]		2116	Dist (km)
>	L[3118602190176]	1592	1.38
>	L[3118602190176] tel	80
>	L[SHC1]	317	20.00
>	L[SHC1] tel	16
>	L[THC1]	106	25.00
>	L[THC1] tel	5
RC[CLU_3027]		1338	Dist (km)
>	L[3118602191059]	1007	0.29
>	L[3118602191059] tel	50
>	L[SHC1]	201	20.00
>	L[SHC1] tel	10
>	L[THC1]	67	25.00
>	L[THC1] tel	3
RC[CLU_3028]		1598	Dist (km)
>	L[3118607110316]	1202	4.10
>	L[3118607110316] tel	60
>	L[SHC1]	240	20.00
>	L[SHC1] tel	12
>	L[THC1]	80	25.00
>	L[THC1] tel	4
RC[CLU_3029]		2798	Dist (km)
>	L[3118602190478]	1668	1.07
>	L[3118602190451]	437	3.33
>	L[3118602190478] tel	83
>	L[3118602190451] tel	22
>	L[SHC1]	420	20.00
>	L[SHC1] tel	21
>	L[THC1]	140	25.00
>	L[THC1] tel	7
RC[CLU_3030]		1527	Dist (km)
>	L[3118602190389]	402	1.74
>	L[CLU_3051]	747	0.72
>	L[3118602190389] tel	20
>	L[CLU_3051] tel	37
>	L[SHC1]	229	20.00
>	L[SHC1] tel	11
>	L[THC1]	76	25.00
>	L[THC1] tel	4
RC[CLU_3031]		1495	Dist (km)
>	L[3118602190389]	1125	1.39
>	L[3118602190389] tel	56
>	L[SHC1]	224	20.00
>	L[SHC1] tel	11
>	L[THC1]	75	25.00
>	L[THC1] tel	4
RC[CLU_3032]		1662	Dist (km)
>	L[3118602190478]	1313	0.00
>	L[SHC1]	249	20.00
>	L[SHC1] tel	12
>	L[THC1]	83	25.00
>	L[THC1] tel	4
RC[CLU_3033]		220	Dist (km)
>	L[3118602190451]	166	1.95
>	L[3118602190451] tel	8
>	L[SHC1]	33	20.00
>	L[SHC1] tel	2
>	L[THC1]	11	25.00
>	L[THC1] tel	1
RC[CLU_3034]		2979	Dist (km)
>	L[3118607110316]	1397	3.06
>	L[3118602190400]	680	1.92
>	L[CLU_3084]	164	2.98
>	L[3118607110316] tel	70
>	L[3118602190400] tel	34
>	L[CLU_3084] tel	8
>	L[SHC1]	447	20.00
>	L[SHC1] tel	22
>	L[THC1]	149	25.00
>	L[THC1] tel	7
RC[CLU_3035]		2622	Dist (km)
>	L[3118602190451]	1451	1.77
>	L[3118602190877]	522	2.16
>	L[3118602190451] tel	73
>	L[3118602190877] tel	26
>	L[SHC1]	393	20.00
>	L[SHC1] tel	20
>	L[THC1]	131	25.00
>	L[THC1] tel	7
RC[CLU_3036]		2063	Dist (km)
>	L[3118602190877]	1552	1.56
>	L[3118602190877] tel	78
>	L[SHC1]	309	20.00
>	L[SHC1] tel	15
>	L[THC1]	103	25.00
>	L[THC1] tel	5
RC[CLU_3037]		2807	Dist (km)
>	L[3118602190389]	2218	0.00
>	L[SHC1]	421	20.00
>	L[SHC1] tel	21
>	L[THC1]	140	25.00
>	L[THC1] tel	7
RC[CLU_3038]		1768	Dist (km)
>	L[3118602190400]	1330	1.21
>	L[3118602190400] tel	67
>	L[SHC1]	265	20.00
>	L[SHC1] tel	13
>	L[THC1]	88	25.00
>	L[THC1] tel	4
RC[CLU_3039]		2450	Dist (km)
>	L[3118602190877]	1466	2.90
>	L[3118607053355]	377	2.49
>	L[3118602190877] tel	73
>	L[3118607053355] tel	19
>	L[SHC1]	368	20.00
>	L[SHC1] tel	18
>	L[THC1]	123	25.00
>	L[THC1] tel	6
RC[CLU_3040]		937	Dist (km)
>	L[3118607110316]	49	1.72
>	L[3118602190966]	410	4.99
>	L[CLU_3060]	62	0.80
>	L[CLU_3084]	184	4.03
>	L[3118607110316] tel	2
>	L[3118602190966] tel	21
>	L[CLU_3060] tel	3
>	L[CLU_3084] tel	9
>	L[SHC1]	141	20.00
>	L[SHC1] tel	7
>	L[THC1]	47	25.00
>	L[THC1] tel	2
RC[CLU_3041]		2270	Dist (km)
>	L[3118602190885]	1708	3.39
>	L[3118602190885] tel	85
>	L[SHC1]	341	20.00
>	L[SHC1] tel	17
>	L[THC1]	114	25.00
>	L[THC1] tel	6
RC[CLU_3042]		2774	Dist (km)
>	L[3118602190885]	810	2.51
>	L[CLU_7923]	1277	3.50
>	L[3118602190885] tel	41
>	L[CLU_7923] tel	64
>	L[SHC1]	416	20.00
>	L[SHC1] tel	21
>	L[THC1]	139	25.00
>	L[THC1] tel	7
RC[CLU_3043]		2033	Dist (km)
>	L[3118602190885]	1016	0.00
>	L[CLU_3108]	562	4.18
>	L[CLU_3108] tel	28
>	L[SHC1]	305	20.00
>	L[SHC1] tel	15
>	L[THC1]	102	25.00
>	L[THC1] tel	5
RC[CLU_3044]		2392	Dist (km)
>	L[3118604696077]	1800	0.70
>	L[3118604696077] tel	90
>	L[SHC1]	359	20.00
>	L[SHC1] tel	18
>	L[THC1]	120	25.00
>	L[THC1] tel	6
RC[CLU_3045]		2708	Dist (km)
>	L[3118602190451]	2037	1.14
>	L[3118602190451] tel	102
>	L[SHC1]	406	20.00
>	L[SHC1] tel	20
>	L[THC1]	135	25.00
>	L[THC1] tel	7
RC[CLU_3046]		2650	Dist (km)
>	L[3118602190397]	1180	0.00
>	L[3118602190400]	870	1.86
>	L[3118602190400] tel	44
>	L[SHC1]	398	20.00
>	L[SHC1] tel	20
>	L[THC1]	133	25.00
>	L[THC1] tel	7
RC[CLU_3047]		2186	Dist (km)
>	L[3118607110316]	1645	3.24
>	L[3118607110316] tel	82
>	L[SHC1]	328	20.00
>	L[SHC1] tel	16
>	L[THC1]	109	25.00
>	L[THC1] tel	5
RC[CLU_3048]		2213	Dist (km)
>	L[3118602190885]	1665	1.51
>	L[3118602190885] tel	83
>	L[SHC1]	332	20.00
>	L[SHC1] tel	17
>	L[THC1]	111	25.00
>	L[THC1] tel	6
RC[CLU_3049]		2867	Dist (km)
>	L[3118602190885]	2157	2.47
>	L[3118602190885] tel	108
>	L[SHC1]	430	20.00
>	L[SHC1] tel	22
>	L[THC1]	143	25.00
>	L[THC1] tel	7
RC[CLU_3050]		2263	Dist (km)
>	L[3118602190206]	1703	3.32
>	L[3118602190206] tel	85
>	L[SHC1]	339	20.00
>	L[SHC1] tel	17
>	L[THC1]	113	25.00
>	L[THC1] tel	6
RC[CLU_3051]		2805	Dist (km)
>	L[CLU_3051]	2216	0.00
>	L[SHC1]	421	20.00
>	L[SHC1] tel	21
>	L[THC1]	140	25.00
>	L[THC1] tel	7
RC[CLU_3052]		817	Dist (km)
>	L[3118602190885]	615	2.80
>	L[3118602190885] tel	31
>	L[SHC1]	123	20.00
>	L[SHC1] tel	6
>	L[THC1]	41	25.00
>	L[THC1] tel	2
RC[CLU_3053]		632	Dist (km)
>	L[3118602190206]	404	3.59
>	L[3118602190400]	71	2.71
>	L[3118602190206] tel	20
>	L[3118602190400] tel	4
>	L[SHC1]	95	20.00
>	L[SHC1] tel	5
>	L[THC1]	32	25.00
>	L[THC1] tel	2
RC[CLU_3054]		1020	Dist (km)
>	L[3118602190176]	767	0.36
>	L[3118602190176] tel	38
>	L[SHC1]	153	20.00
>	L[SHC1] tel	8
>	L[THC1]	51	25.00
>	L[THC1] tel	3
RC[CLU_3055]		2932	Dist (km)
>	L[3118602190885]	1644	3.13
>	L[CLU_3055]	590	0.00
>	L[3118602190885] tel	82
>	L[SHC1]	440	20.00
>	L[SHC1] tel	22
>	L[THC1]	147	25.00
>	L[THC1] tel	7
RC[CLU_3056]		664	Dist (km)
>	L[3118607110316]	500	2.63
>	L[3118607110316] tel	25
>	L[SHC1]	100	20.00
>	L[SHC1] tel	5
>	L[THC1]	33	25.00
>	L[THC1] tel	2
RC[CLU_3057]		2570	Dist (km)
>	L[3118607110316]	8	3.29
>	L[3118602190176]	842	0.00
>	L[CLU_3055]	1124	0.96
>	L[3118607110316] tel	0
>	L[CLU_3055] tel	56
>	L[SHC1]	386	20.00
>	L[SHC1] tel	19
>	L[THC1]	129	25.00
>	L[THC1] tel	6
RC[CLU_3058]		2699	Dist (km)
>	L[3118602191059]	2132	0.00
>	L[SHC1]	405	20.00
>	L[SHC1] tel	20
>	L[THC1]	135	25.00
>	L[THC1] tel	7
RC[CLU_3059]		597	Dist (km)
>	L[CLU_3055]	176	0.65
>	L[CLU_3084]	273	3.79
>	L[CLU_3055] tel	9
>	L[CLU_3084] tel	14
>	L[SHC1]	90	20.00
>	L[SHC1] tel	4
>	L[THC1]	30	25.00
>	L[THC1] tel	1
RC[CLU_3060]		2858	Dist (km)
>	L[3118607110316]	69	2.44
>	L[CLU_3060]	2185	0.00
>	L[3118607110316] tel	3
>	L[SHC1]	429	20.00
>	L[SHC1] tel	21
>	L[THC1]	143	25.00
>	L[THC1] tel	7
RC[CLU_3061]		2991	Dist (km)
>	L[3118607110316]	2250	4.32
>	L[3118607110316] tel	113
>	L[SHC1]	449	20.00
>	L[SHC1] tel	22
>	L[THC1]	150	25.00
>	L[THC1] tel	7
RC[CLU_3062]		2755	Dist (km)
>	L[3118602190451]	2073	2.96
>	L[3118602190451] tel	104
>	L[SHC1]	413	20.00
>	L[SHC1] tel	21
>	L[THC1]	138	25.00
>	L[THC1] tel	7
RC[CLU_3063]		1897	Dist (km)
>	L[3118602190451]	1427	2.40
>	L[3118602190451] tel	71
>	L[SHC1]	285	20.00
>	L[SHC1] tel	14
>	L[THC1]	95	25.00
>	L[THC1] tel	5
RC[CLU_3064]		2856	Dist (km)
>	L[3118607110316]	2149	3.71
>	L[3118607110316] tel	107
>	L[SHC1]	428	20.00
>	L[SHC1] tel	21
>	L[THC1]	143	25.00
>	L[THC1] tel	7
RC[CLU_3065]		1302	Dist (km)
>	L[3118607110316]	980	4.55
>	L[3118607110316] tel	49
>	L[SHC1]	195	20.00
>	L[SHC1] tel	10
>	L[THC1]	65	25.00
>	L[THC1] tel	3
RC[CLU_3066]		2907	Dist (km)
>	L[3118602190451]	2297	0.00
>	L[SHC1]	436	20.00
>	L[SHC1] tel	22
>	L[THC1]	145	25.00
>	L[THC1] tel	7
RC[CLU_3067]		2993	Dist (km)
>	L[3118602190206]	1128	0.53
>	L[3118602190966]	164	1.77
>	L[CLU_3084]	960	1.37
>	L[3118602190206] tel	56
>	L[3118602190966] tel	8
>	L[CLU_3084] tel	48
>	L[SHC1]	449	20.00
>	L[SHC1] tel	22
>	L[THC1]	150	25.00
>	L[THC1] tel	7
RC[CLU_3068]		213	Dist (km)
>	L[3118602190877]	160	0.90
>	L[3118602190877] tel	8
>	L[SHC1]	32	20.00
>	L[SHC1] tel	2
>	L[THC1]	11	25.00
>	L[THC1] tel	1
RC[CLU_3069]		1711	Dist (km)
>	L[3118602190877]	1287	0.77
>	L[3118602190877] tel	64
>	L[SHC1]	257	20.00
>	L[SHC1] tel	13
>	L[THC1]	86	25.00
>	L[THC1] tel	4
RC[CLU_3070]		2800	Dist (km)
>	L[3118602190877]	2107	1.09
>	L[3118602190877] tel	105
>	L[SHC1]	420	20.00
>	L[SHC1] tel	21
>	L[THC1]	140	25.00
>	L[THC1] tel	7
RC[CLU_3071]		1536	Dist (km)
>	L[3118602190877]	1156	1.73
>	L[3118602190877] tel	58
>	L[SHC1]	230	20.00
>	L[SHC1] tel	12
>	L[THC1]	77	25.00
>	L[THC1] tel	4
RC[CLU_3072]		2751	Dist (km)
>	L[3118607053355]	2070	0.65
>	L[3118607053355] tel	103
>	L[SHC1]	413	20.00
>	L[SHC1] tel	21
>	L[THC1]	138	25.00
>	L[THC1] tel	7
RC[CLU_3073]		854	Dist (km)
>	L[3118602190877]	643	0.90
>	L[3118602190877] tel	32
>	L[SHC1]	128	20.00
>	L[SHC1] tel	6
>	L[THC1]	43	25.00
>	L[THC1] tel	2
RC[CLU_3074]		2882	Dist (km)
>	L[3118602190206]	2168	0.59
>	L[3118602190206] tel	108
>	L[SHC1]	432	20.00
>	L[SHC1] tel	22
>	L[THC1]	144	25.00
>	L[THC1] tel	7
RC[CLU_3075]		2575	Dist (km)
>	L[3118602190206]	978	0.95
>	L[3118602190877]	959	0.95
>	L[3118602190206] tel	49
>	L[3118602190877] tel	48
>	L[SHC1]	386	20.00
>	L[SHC1] tel	19
>	L[THC1]	129	25.00
>	L[THC1] tel	6
RC[CLU_3076]		1944	Dist (km)
>	L[3118602190400]	1536	0.00
>	L[SHC1]	292	20.00
>	L[SHC1] tel	15
>	L[THC1]	97	25.00
>	L[THC1] tel	5
RC[CLU_3077]		2508	Dist (km)
>	L[3118602190966]	759	0.58
>	L[3118607053355]	1128	0.42
>	L[3118602190966] tel	38
>	L[3118607053355] tel	56
>	L[SHC1]	376	20.00
>	L[SHC1] tel	19
>	L[THC1]	125	25.00
>	L[THC1] tel	6
RC[CLU_3078]		2891	Dist (km)
>	L[3118602190966]	1180	0.00
>	L[3118607053355]	1051	0.87
>	L[3118607053355] tel	53
>	L[SHC1]	434	20.00
>	L[SHC1] tel	22
>	L[THC1]	145	25.00
>	L[THC1] tel	7
RC[CLU_3079]		670	Dist (km)
>	L[3118602190966]	504	0.68
>	L[3118602190966] tel	25
>	L[SHC1]	101	20.00
>	L[SHC1] tel	5
>	L[THC1]	34	25.00
>	L[THC1] tel	2
RC[CLU_3080]		1755	Dist (km)
>	L[3118607053355]	1320	1.27
>	L[3118607053355] tel	66
>	L[SHC1]	263	20.00
>	L[SHC1] tel	13
>	L[THC1]	88	25.00
>	L[THC1] tel	4
RC[CLU_3081]		2123	Dist (km)
>	L[3118607053355]	1677	0.00
>	L[SHC1]	318	20.00
>	L[SHC1] tel	16
>	L[THC1]	106	25.00
>	L[THC1] tel	5
RC[CLU_3082]		1945	Dist (km)
>	L[3118607053355]	1463	0.44
>	L[3118607053355] tel	73
>	L[SHC1]	292	20.00
>	L[SHC1] tel	15
>	L[THC1]	97	25.00
>	L[THC1] tel	5
RC[CLU_3083]		2852	Dist (km)
>	L[3118602190206]	2253	0.00
>	L[SHC1]	428	20.00
>	L[SHC1] tel	21
>	L[THC1]	143	25.00
>	L[THC1] tel	7
RC[CLU_3084]		1452	Dist (km)
>	L[3118602190206]	531	0.86
>	L[CLU_3084]	590	0.00
>	L[3118602190206] tel	27
>	L[SHC1]	218	20.00
>	L[SHC1] tel	11
>	L[THC1]	73	25.00
>	L[THC1] tel	4
RC[CLU_3085]		2779	Dist (km)
>	L[3118602190834]	1807	2.99
>	L[CLU_3087]	284	2.46
>	L[3118602190834] tel	90
>	L[CLU_3087] tel	14
>	L[SHC1]	417	20.00
>	L[SHC1] tel	21
>	L[THC1]	139	25.00
>	L[THC1] tel	7
RC[CLU_3086]		2789	Dist (km)
>	L[CLU_3086]	2107	0.00
>	L[CLU_3087]	92	0.79
>	L[CLU_3087] tel	5
>	L[SHC1]	418	20.00
>	L[SHC1] tel	21
>	L[THC1]	139	25.00
>	L[THC1] tel	7
RC[CLU_3087]		1869	Dist (km)
>	L[CLU_3087]	1477	0.00
>	L[SHC1]	280	20.00
>	L[SHC1] tel	14
>	L[THC1]	93	25.00
>	L[THC1] tel	5
RC[CLU_3088]		2901	Dist (km)
>	L[3118602190729]	1403	0.51
>	L[3118602190656]	780	0.51
>	L[3118602190729] tel	70
>	L[3118602190656] tel	39
>	L[SHC1]	435	20.00
>	L[SHC1] tel	22
>	L[THC1]	145	25.00
>	L[THC1] tel	7
RC[CLU_3089]		2155	Dist (km)
>	L[3118602190648]	1621	0.54
>	L[3118602190648] tel	81
>	L[SHC1]	323	20.00
>	L[SHC1] tel	16
>	L[THC1]	108	25.00
>	L[THC1] tel	5
RC[CLU_3090]		2663	Dist (km)
>	L[3118602190826]	1210	2.99
>	L[3118602190834]	833	0.00
>	L[3118602190826] tel	61
>	L[SHC1]	399	20.00
>	L[SHC1] tel	20
>	L[THC1]	133	25.00
>	L[THC1] tel	7
RC[CLU_3091]		568	Dist (km)
>	L[3118602190656]	146	0.43
>	L[3118602190834]	281	0.23
>	L[3118602190656] tel	7
>	L[3118602190834] tel	14
>	L[SHC1]	85	20.00
>	L[SHC1] tel	4
>	L[THC1]	28	25.00
>	L[THC1] tel	1
RC[CLU_3092]		787	Dist (km)
>	L[3118602190834]	592	0.47
>	L[3118602190834] tel	30
>	L[SHC1]	118	20.00
>	L[SHC1] tel	6
>	L[THC1]	39	25.00
>	L[THC1] tel	2
RC[CLU_3093]		2486	Dist (km)
>	L[3118602190826]	1169	3.43
>	L[3118602190729]	736	0.00
>	L[3118602190826] tel	58
>	L[SHC1]	373	20.00
>	L[SHC1] tel	19
>	L[THC1]	124	25.00
>	L[THC1] tel	6
RC[CLU_3094]		1292	Dist (km)
>	L[3118602190729]	405	0.40
>	L[3118602190834]	133	0.77
>	L[3118602190648]	434	0.53
>	L[3118602190729] tel	20
>	L[3118602190834] tel	7
>	L[3118602190648] tel	22
>	L[SHC1]	194	20.00
>	L[SHC1] tel	10
>	L[THC1]	65	25.00
>	L[THC1] tel	3
RC[CLU_3095]		2448	Dist (km)
>	L[3118602190729]	1570	0.21
>	L[3118602190656]	272	0.21
>	L[3118602190729] tel	78
>	L[3118602190656] tel	14
>	L[SHC1]	367	20.00
>	L[SHC1] tel	18
>	L[THC1]	122	25.00
>	L[THC1] tel	6
RC[CLU_3096]		1841	Dist (km)
>	L[3118602190796]	1454	0.00
>	L[SHC1]	276	20.00
>	L[SHC1] tel	14
>	L[THC1]	92	25.00
>	L[THC1] tel	5
RC[CLU_3097]		824	Dist (km)
>	L[3118602190796]	504	0.29
>	L[3118602190648]	116	0.78
>	L[3118602190796] tel	25
>	L[3118602190648] tel	6
>	L[SHC1]	124	20.00
>	L[SHC1] tel	6
>	L[THC1]	41	25.00
>	L[THC1] tel	2
RC[CLU_3098]		4104	Dist (km)
>	L[3118602190656]	3088	1.09
>	L[3118602190656] tel	154
>	L[SHC1]	616	20.00
>	L[SHC1] tel	31
>	L[THC1]	205	25.00
>	L[THC1] tel	10
RC[CLU_3099]		2168	Dist (km)
>	L[3118602190796]	1631	0.82
>	L[3118602190796] tel	82
>	L[SHC1]	325	20.00
>	L[SHC1] tel	16
>	L[THC1]	108	25.00
>	L[THC1] tel	5
RC[CLU_3100]		1569	Dist (km)
>	L[3118602190710]	116	0.83
>	L[3118602190648]	1065	1.37
>	L[3118602190710] tel	6
>	L[3118602190648] tel	53
>	L[SHC1]	235	20.00
>	L[SHC1] tel	12
>	L[THC1]	78	25.00
>	L[THC1] tel	4
RC[CLU_3101]		2561	Dist (km)
>	L[3118602190818]	2023	0.00
>	L[SHC1]	384	20.00
>	L[SHC1] tel	19
>	L[THC1]	128	25.00
>	L[THC1] tel	6
RC[CLU_3102]		520	Dist (km)
>	L[3118602190826]	391	3.41
>	L[3118602190826] tel	20
>	L[SHC1]	78	20.00
>	L[SHC1] tel	4
>	L[THC1]	26	25.00
>	L[THC1] tel	1
RC[CLU_3103]		2669	Dist (km)
>	L[3118602190826]	694	1.31
>	L[CLU_3086]	136	2.69
>	L[CLU_3087]	136	3.39
>	L[CLU_3098]	1042	3.43
>	L[3118602190826] tel	35
>	L[CLU_3086] tel	7
>	L[CLU_3087] tel	7
>	L[CLU_3098] tel	52
>	L[SHC1]	400	20.00
>	L[SHC1] tel	20
>	L[THC1]	133	25.00
>	L[THC1] tel	7
RC[CLU_3104]		4523	Dist (km)
>	L[3118602190710]	3573	0.00
>	L[SHC1]	678	20.00
>	L[SHC1] tel	34
>	L[THC1]	226	25.00
>	L[THC1] tel	11
RC[CLU_3105]		1407	Dist (km)
>	L[3118602190826]	1059	1.86
>	L[3118602190826] tel	53
>	L[SHC1]	211	20.00
>	L[SHC1] tel	11
>	L[THC1]	70	25.00
>	L[THC1] tel	4
RC[CLU_3106]		447	Dist (km)
>	L[3118602190818]	336	4.16
>	L[3118602190818] tel	17
>	L[SHC1]	67	20.00
>	L[SHC1] tel	3
>	L[THC1]	22	25.00
>	L[THC1] tel	1
RC[CLU_3107]		2203	Dist (km)
>	L[3118602190818]	1657	4.96
>	L[3118602190818] tel	83
>	L[SHC1]	330	20.00
>	L[SHC1] tel	17
>	L[THC1]	110	25.00
>	L[THC1] tel	6
RC[CLU_3108]		1037	Dist (km)
>	L[CLU_3108]	819	0.00
>	L[SHC1]	156	20.00
>	L[SHC1] tel	8
>	L[THC1]	52	25.00
>	L[THC1] tel	3
RC[CLU_3109]		2269	Dist (km)
>	L[3118607053355]	1707	0.95
>	L[3118607053355] tel	85
>	L[SHC1]	340	20.00
>	L[SHC1] tel	17
>	L[THC1]	113	25.00
>	L[THC1] tel	6
RC[CLU_3110]		1075	Dist (km)
>	L[3118602190710]	86	1.07
>	L[3118602190796]	723	1.60
>	L[3118602190710] tel	4
>	L[3118602190796] tel	36
>	L[SHC1]	161	20.00
>	L[SHC1] tel	8
>	L[THC1]	54	25.00
>	L[THC1] tel	3
RC[CLU_3111]		1118	Dist (km)
>	L[3118602190826]	841	3.44
>	L[3118602190826] tel	42
>	L[SHC1]	168	20.00
>	L[SHC1] tel	8
>	L[THC1]	56	25.00
>	L[THC1] tel	3
RC[CLU_3112]		760	Dist (km)
>	L[3118602190818]	572	4.04
>	L[3118602190818] tel	29
>	L[SHC1]	114	20.00
>	L[SHC1] tel	6
>	L[THC1]	38	25.00
>	L[THC1] tel	2
RC[CLU_3113]		226	Dist (km)
>	L[3118602190818]	170	3.76
>	L[3118602190818] tel	9
>	L[SHC1]	34	20.00
>	L[SHC1] tel	2
>	L[THC1]	11	25.00
>	L[THC1] tel	1
RC[CLU_3116]		228	Dist (km)
>	L[3118602190591]	172	4.77
>	L[3118602190591] tel	9
>	L[SHC1]	34	20.00
>	L[SHC1] tel	2
>	L[THC1]	11	25.00
>	L[THC1] tel	1
RC[CLU_3117]		1504	Dist (km)
>	L[3118602190990]	310	4.23
>	L[3118602191229]	757	4.14
>	L[3118602190788]	64	4.23
>	L[3118602190990] tel	15
>	L[3118602191229] tel	38
>	L[3118602190788] tel	3
>	L[SHC1]	226	20.00
>	L[SHC1] tel	11
>	L[THC1]	75	25.00
>	L[THC1] tel	4
RC[CLU_3118]		2638	Dist (km)
>	L[3118602191229]	273	4.27
>	L[CLU_3121]	1225	1.13
>	L[CLU_3214]	487	3.14
>	L[3118602191229] tel	14
>	L[CLU_3121] tel	61
>	L[CLU_3214] tel	24
>	L[SHC1]	396	20.00
>	L[SHC1] tel	20
>	L[THC1]	132	25.00
>	L[THC1] tel	7
RC[CLU_3119]		317	Dist (km)
>	L[CLU_3121]	239	1.39
>	L[CLU_3121] tel	12
>	L[SHC1]	48	20.00
>	L[SHC1] tel	2
>	L[THC1]	16	25.00
>	L[THC1] tel	1
RC[CLU_3120]		1297	Dist (km)
>	L[CLU_3121]	976	2.17
>	L[CLU_3121] tel	49
>	L[SHC1]	195	20.00
>	L[SHC1] tel	10
>	L[THC1]	65	25.00
>	L[THC1] tel	3
RC[CLU_3121]		1675	Dist (km)
>	L[3118602190591]	1260	3.96
>	L[3118602190591] tel	63
>	L[SHC1]	251	20.00
>	L[SHC1] tel	13
>	L[THC1]	84	25.00
>	L[THC1] tel	4
RC[CLU_3122]		2108	Dist (km)
>	L[3118602190591]	1586	3.72
>	L[3118602190591] tel	79
>	L[SHC1]	316	20.00
>	L[SHC1] tel	16
>	L[THC1]	105	25.00
>	L[THC1] tel	5
RC[CLU_3123]		1116	Dist (km)
>	L[CLU_3214]	840	3.50
>	L[CLU_3214] tel	42
>	L[SHC1]	167	20.00
>	L[SHC1] tel	8
>	L[THC1]	56	25.00
>	L[THC1] tel	3
RC[CLU_3124]		484	Dist (km)
>	L[CLU_3214]	364	4.45
>	L[CLU_3214] tel	18
>	L[SHC1]	73	20.00
>	L[SHC1] tel	4
>	L[THC1]	24	25.00
>	L[THC1] tel	1
RC[CLU_3125]		1181	Dist (km)
>	L[3118602190192]	889	0.51
>	L[3118602190192] tel	44
>	L[SHC1]	177	20.00
>	L[SHC1] tel	9
>	L[THC1]	59	25.00
>	L[THC1] tel	3
RC[CLU_3126]		151	Dist (km)
>	L[3118602190192]	114	0.46
>	L[3118602190192] tel	6
>	L[SHC1]	23	20.00
>	L[SHC1] tel	1
>	L[THC1]	8	25.00
>	L[THC1] tel	0
RC[CLU_3127]		2951	Dist (km)
>	L[3118602190192]	1714	0.74
>	L[CLU_3121]	86	2.51
>	L[CLU_3128]	421	0.50
>	L[3118602190192] tel	86
>	L[CLU_3121] tel	4
>	L[CLU_3128] tel	21
>	L[SHC1]	443	20.00
>	L[SHC1] tel	22
>	L[THC1]	148	25.00
>	L[THC1] tel	7
RC[CLU_3128]		2926	Dist (km)
>	L[CLU_3128]	2312	0.00
>	L[SHC1]	439	20.00
>	L[SHC1] tel	22
>	L[THC1]	146	25.00
>	L[THC1] tel	7
RC[CLU_3129]		515	Dist (km)
>	L[CLU_3214]	387	3.98
>	L[CLU_3214] tel	19
>	L[SHC1]	77	20.00
>	L[SHC1] tel	4
>	L[THC1]	26	25.00
>	L[THC1] tel	1
RC[CLU_3130]		312	Dist (km)
>	L[CLU_3128]	235	0.30
>	L[CLU_3128] tel	12
>	L[SHC1]	47	20.00
>	L[SHC1] tel	2
>	L[THC1]	16	25.00
>	L[THC1] tel	1
RC[CLU_3131]		647	Dist (km)
>	L[3118602190192]	487	0.32
>	L[3118602190192] tel	24
>	L[SHC1]	97	20.00
>	L[SHC1] tel	5
>	L[THC1]	32	25.00
>	L[THC1] tel	2
RC[CLU_3132]		2978	Dist (km)
>	L[3118602190192]	2353	0.00
>	L[SHC1]	447	20.00
>	L[SHC1] tel	22
>	L[THC1]	149	25.00
>	L[THC1] tel	7
RC[CLU_3133]		2640	Dist (km)
>	L[3118602190214]	1986	0.45
>	L[3118602190214] tel	99
>	L[SHC1]	396	20.00
>	L[SHC1] tel	20
>	L[THC1]	132	25.00
>	L[THC1] tel	7
RC[CLU_3134]		2448	Dist (km)
>	L[3118602220245]	1842	2.42
>	L[3118602220245] tel	92
>	L[SHC1]	367	20.00
>	L[SHC1] tel	18
