#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Lagoa Santa 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
CLU_5629 3137602116553 1605 
CLU_5629 3137605324920 2457 
CLU_5629 3137605324912 2359 
CLU_5629 3137602116588 2697 
CLU_5629 3137605402417 3405 
CLU_5629 3137602117363 6057 
CLU_5629 3137605324904 2359 
CLU_5629 3137602116537 6057 
CLU_5629 3137602116545 1485 
CLU_5629 3137605402425 2164 
CLU_5629 3137602116561 2230 
CLU_5629 3137604334663 3577 
CLU_5629 3137609342923 2359 
CLU_5629 CLU_5616 2359 
CLU_5629 CLU_5620 2164 
CLU_5629 CLU_5623 1485 
CLU_5629 CLU_5624 4400 
CLU_5629 CLU_5626 1605 
CLU_5629 CLU_5627 2055 
CLU_5629 CLU_5629 0 
CLU_5629 CLU_5637 4174 
CLU_5629 CLU_5644 5799 
CLU_5629 CLU_5645 5568 
CLU_5629 CLU_5649 3577 
CLU_5629 CLU_5650 3925 
CLU_5629 CLU_5652 3909 
CLU_5629 CLU_5653 7932 
CLU_5630 3137605402034 2462 
CLU_5630 3137602116553 3500 
CLU_5630 3137605324920 0 
CLU_5630 3137605324912 4735 
CLU_5630 3137602116588 4995 
CLU_5630 3137605402417 5796 
CLU_5630 3137602117363 8456 
CLU_5630 3137605324904 4735 
CLU_5630 3137602116537 8456 
CLU_5630 3137602116545 1362 
CLU_5630 3137605402425 3711 
CLU_5630 3137602116561 4263 
CLU_5630 3137604334663 6034 
CLU_5630 3137609342923 4735 
CLU_5630 CLU_5616 4735 
CLU_5630 CLU_5620 3711 
CLU_5630 CLU_5623 1362 
CLU_5630 CLU_5624 4886 
CLU_5630 CLU_5626 3500 
CLU_5630 CLU_5627 3513 
CLU_5630 CLU_5629 2457 
CLU_5630 CLU_5637 3901 
CLU_5630 CLU_5644 8256 
CLU_5630 CLU_5645 8024 
CLU_5630 CLU_5649 6034 
CLU_5630 CLU_5650 2423 
CLU_5630 CLU_5652 5399 
CLU_5630 CLU_5653 10337 
CLU_5631 3137605402034 2994 
CLU_5631 3137602116553 3089 
CLU_5631 3137605324920 2472 
CLU_5631 3137605324912 2701 
CLU_5631 3137602116588 2812 
CLU_5631 3137605402417 3710 
CLU_5631 3137602117363 6295 
CLU_5631 3137605324904 2701 
CLU_5631 3137602116537 6295 
CLU_5631 3137602116545 2313 
CLU_5631 3137605402425 1240 
CLU_5631 3137602116561 3650 
CLU_5631 3137604334663 4237 
CLU_5631 3137609342923 3489 
CLU_5631 CLU_5616 3489 
CLU_5631 CLU_5620 1240 
CLU_5631 CLU_5623 2313 
CLU_5631 CLU_5624 2962 
CLU_5631 CLU_5626 3089 
CLU_5631 CLU_5627 3547 
CLU_5631 CLU_5629 1495 
CLU_5631 CLU_5637 5396 
CLU_5631 CLU_5644 6351 
CLU_5631 CLU_5645 6116 
CLU_5631 CLU_5649 4237 
CLU_5631 CLU_5650 2869 
CLU_5631 CLU_5652 2952 
CLU_5631 CLU_5653 8788 
CLU_5632 3137605402034 3227 
CLU_5632 3137602116553 2212 
CLU_5632 3137605324920 4500 
CLU_5632 3137605324912 511 
CLU_5632 3137602116588 977 
CLU_5632 3137605402417 1383 
CLU_5632 3137602117363 4005 
CLU_5632 3137605324904 511 
CLU_5632 3137602116537 4005 
CLU_5632 3137602116545 3501 
CLU_5632 3137605402425 2206 
CLU_5632 3137602116561 2140 
CLU_5632 3137604334663 1577 
CLU_5632 3137609342923 1236 
CLU_5632 CLU_5616 1236 
CLU_5632 CLU_5620 2206 
CLU_5632 CLU_5623 3501 
CLU_5632 CLU_5624 4647 
CLU_5632 CLU_5626 2212 
CLU_5632 CLU_5627 2874 
CLU_5632 CLU_5629 2061 
CLU_5632 CLU_5637 5597 
CLU_5632 CLU_5644 3771 
CLU_5632 CLU_5645 3537 
CLU_5632 CLU_5649 1577 
CLU_5632 CLU_5650 5547 
CLU_5632 CLU_5652 3225 
CLU_5632 CLU_5653 6105 
CLU_5633 3137605402034 4084 
CLU_5633 3137602116553 3166 
CLU_5633 3137605324920 4995 
CLU_5633 3137605324912 466 
CLU_5633 3137602116588 0 
CLU_5633 3137605402417 918 
CLU_5633 3137602117363 3495 
CLU_5633 3137605324904 466 
CLU_5633 3137602116537 3495 
CLU_5633 3137602116545 4182 
CLU_5633 3137605402425 1916 
CLU_5633 3137602116561 3115 
CLU_5633 3137604334663 1710 
CLU_5633 3137609342923 2147 
CLU_5633 CLU_5616 2147 
CLU_5633 CLU_5620 1916 
CLU_5633 CLU_5623 4182 
CLU_5633 CLU_5624 4098 
CLU_5633 CLU_5626 3166 
CLU_5633 CLU_5627 3832 
CLU_5633 CLU_5629 2697 
CLU_5633 CLU_5637 6519 
CLU_5633 CLU_5644 3588 
CLU_5633 CLU_5645 3357 
CLU_5633 CLU_5649 1710 
CLU_5633 CLU_5650 5632 
CLU_5633 CLU_5652 2408 
CLU_5633 CLU_5653 6198 
CLU_5634 3137605402034 4589 
CLU_5634 3137602116553 3561 
CLU_5634 3137605324920 5640 
CLU_5634 3137605324912 943 
CLU_5634 3137602116588 662 
CLU_5634 3137605402417 352 
CLU_5634 3137602117363 2834 
CLU_5634 3137605324904 943 
CLU_5634 3137602116537 2834 
CLU_5634 3137602116545 4778 
CLU_5634 3137605402425 2531 
CLU_5634 3137602116561 3379 
CLU_5634 3137604334663 1338 
CLU_5634 3137609342923 2306 
CLU_5634 CLU_5616 2306 
CLU_5634 CLU_5620 2531 
CLU_5634 CLU_5623 4778 
CLU_5634 CLU_5624 4551 
CLU_5634 CLU_5626 3561 
CLU_5634 CLU_5627 4216 
CLU_5634 CLU_5629 3298 
CLU_5634 CLU_5637 6958 
CLU_5634 CLU_5644 2967 
CLU_5634 CLU_5645 2739 
CLU_5634 CLU_5649 1338 
CLU_5634 CLU_5650 6282 
CLU_5634 CLU_5652 2685 
CLU_5634 CLU_5653 5643 
CLU_5635 3137605402034 7127 
CLU_5635 3137602116553 5919 
CLU_5635 3137605324920 8456 
CLU_5635 3137605324912 3721 
CLU_5635 3137602116588 3495 
CLU_5635 3137605402417 2659 
CLU_5635 3137602117363 0 
CLU_5635 3137605324904 3721 
CLU_5635 3137602116537 0 
CLU_5635 3137602116545 7506 
CLU_5635 3137605402425 5259 
CLU_5635 3137602116561 5464 
CLU_5635 3137604334663 2714 
CLU_5635 3137609342923 4374 
CLU_5635 CLU_5616 4374 
CLU_5635 CLU_5620 5259 
CLU_5635 CLU_5623 7506 
CLU_5635 CLU_5624 6786 
CLU_5635 CLU_5626 5919 
CLU_5635 CLU_5627 6497 
CLU_5635 CLU_5629 6057 
CLU_5635 CLU_5637 9254 
CLU_5635 CLU_5644 1333 
CLU_5635 CLU_5645 1332 
CLU_5635 CLU_5649 2714 
CLU_5635 CLU_5650 9055 
CLU_5635 CLU_5652 4712 
CLU_5635 CLU_5653 3878 
CLU_5636 3137605402034 6720 
CLU_5636 3137602116553 5490 
CLU_5636 3137605324920 8150 
CLU_5636 3137605324912 3427 
CLU_5636 3137602116588 3256 
CLU_5636 3137605402417 2372 
CLU_5636 3137602117363 519 
CLU_5636 3137605324904 3427 
CLU_5636 3137602116537 519 
CLU_5636 3137602116545 7152 
CLU_5636 3137605402425 5094 
CLU_5636 3137602116561 5005 
CLU_5636 3137604334663 2279 
CLU_5636 3137609342923 3932 
CLU_5636 CLU_5616 3932 
CLU_5636 CLU_5620 5094 
CLU_5636 CLU_5623 7152 
CLU_5636 CLU_5624 6786 
CLU_5636 CLU_5626 5490 
CLU_5636 CLU_5627 6052 
CLU_5636 CLU_5629 5724 
CLU_5636 CLU_5637 8796 
CLU_5636 CLU_5644 886 
CLU_5636 CLU_5645 839 
CLU_5636 CLU_5649 2279 
CLU_5636 CLU_5650 8873 
CLU_5636 CLU_5652 4727 
CLU_5636 CLU_5653 3610 
CLU_5637 3137605402034 2523 
CLU_5637 3137602116553 3404 
CLU_5637 3137605324920 3901 
CLU_5637 3137605324912 6075 
CLU_5637 3137602116588 6519 
CLU_5637 3137605402417 6909 
CLU_5637 3137602117363 9254 
CLU_5637 3137605324904 6075 
CLU_5637 3137602116537 9254 
CLU_5637 3137602116545 3127 
CLU_5637 3137605402425 6328 
CLU_5637 3137602116561 3791 
CLU_5637 3137604334663 6543 
CLU_5637 3137609342923 4885 
CLU_5637 CLU_5616 4885 
CLU_5637 CLU_5620 6328 
CLU_5637 CLU_5623 3127 
CLU_5637 CLU_5624 8325 
CLU_5637 CLU_5626 3404 
CLU_5637 CLU_5627 2772 
CLU_5637 CLU_5629 4174 
CLU_5637 CLU_5637 0 
CLU_5637 CLU_5644 8497 
CLU_5637 CLU_5645 8308 
CLU_5637 CLU_5649 6543 
CLU_5637 CLU_5650 6317 
CLU_5637 CLU_5652 8083 
CLU_5637 CLU_5653 9595 
CLU_5638 3137605402034 2384 
CLU_5638 3137602116553 3486 
CLU_5638 3137605324920 255 
CLU_5638 3137605324912 4864 
CLU_5638 3137602116588 5141 
CLU_5638 3137605402417 5924 
CLU_5638 3137602117363 8584 
CLU_5638 3137605324904 4864 
CLU_5638 3137602116537 8584 
CLU_5638 3137602116545 1328 
CLU_5638 3137605402425 3917 
CLU_5638 3137602116561 4250 
CLU_5638 3137604334663 6124 
CLU_5638 3137609342923 4778 
CLU_5638 CLU_5616 4778 
CLU_5638 CLU_5620 3917 
CLU_5638 CLU_5623 1328 
CLU_5638 CLU_5624 5139 
CLU_5638 CLU_5626 3486 
CLU_5638 CLU_5627 3450 
CLU_5638 CLU_5629 2551 
CLU_5638 CLU_5637 3683 
CLU_5638 CLU_5644 8347 
CLU_5638 CLU_5645 8117 
CLU_5638 CLU_5649 6124 
CLU_5638 CLU_5650 2634 
CLU_5638 CLU_5652 5622 
CLU_5638 CLU_5653 10378 
CLU_5639 3137605402034 4849 
CLU_5639 3137602116553 4130 
CLU_5639 3137605324920 5233 
CLU_5639 3137605324912 1595 
CLU_5639 3137602116588 1178 
CLU_5639 3137605402417 1790 
CLU_5639 3137602117363 3794 
CLU_5639 3137605324904 1595 
CLU_5639 3137602116537 3794 
CLU_5639 3137602116545 4696 
CLU_5639 3137605402425 1591 
CLU_5639 3137602116561 4199 
CLU_5639 3137604334663 2758 
CLU_5639 3137609342923 3301 
CLU_5639 CLU_5616 3301 
CLU_5639 CLU_5620 1591 
CLU_5639 CLU_5623 4696 
CLU_5639 CLU_5624 3146 
CLU_5639 CLU_5626 4130 
CLU_5639 CLU_5627 4790 
CLU_5639 CLU_5629 3270 
CLU_5639 CLU_5637 7356 
CLU_5639 CLU_5644 4258 
CLU_5639 CLU_5645 4044 
CLU_5639 CLU_5649 2758 
CLU_5639 CLU_5650 5337 
CLU_5639 CLU_5652 1257 
CLU_5639 CLU_5653 7018 
CLU_5640 3137605402034 7840 
CLU_5640 3137602116553 6619 
CLU_5640 3137605324920 9186 
CLU_5640 3137605324912 4451 
CLU_5640 3137602116588 4219 
CLU_5640 3137605402417 3390 
CLU_5640 3137602117363 730 
CLU_5640 3137605324904 4451 
CLU_5640 3137602116537 730 
CLU_5640 3137602116545 8234 
CLU_5640 3137605402425 5957 
CLU_5640 3137602116561 6140 
CLU_5640 3137604334663 3408 
CLU_5640 3137609342923 5064 
CLU_5640 CLU_5616 5064 
CLU_5640 CLU_5620 5957 
CLU_5640 CLU_5623 8234 
CLU_5640 CLU_5624 7380 
CLU_5640 CLU_5626 6619 
CLU_5640 CLU_5627 7186 
CLU_5640 CLU_5629 6787 
CLU_5640 CLU_5637 9931 
CLU_5640 CLU_5644 1680 
CLU_5640 CLU_5645 1772 
CLU_5640 CLU_5649 3408 
CLU_5640 CLU_5650 9754 
CLU_5640 CLU_5652 5307 
CLU_5640 CLU_5653 3744 
CLU_5641 3137605402034 4599 
CLU_5641 3137602116553 3505 
CLU_5641 3137605324920 5796 
CLU_5641 3137605324912 1062 
CLU_5641 3137602116588 918 
CLU_5641 3137605402417 0 
CLU_5641 3137602117363 2659 
CLU_5641 3137605324904 1062 
CLU_5641 3137602116537 2659 
CLU_5641 3137602116545 4870 
CLU_5641 3137605402425 2830 
CLU_5641 3137602116561 3250 
CLU_5641 3137604334663 999 
CLU_5641 3137609342923 2147 
CLU_5641 CLU_5616 2147 
CLU_5641 CLU_5620 2830 
CLU_5641 CLU_5623 4870 
CLU_5641 CLU_5624 4899 
CLU_5641 CLU_5626 3505 
CLU_5641 CLU_5627 4146 
CLU_5641 CLU_5629 3405 
CLU_5641 CLU_5637 6909 
CLU_5641 CLU_5644 2670 
CLU_5641 CLU_5645 2439 
CLU_5641 CLU_5649 999 
CLU_5641 CLU_5650 6546 
CLU_5641 CLU_5652 3036 
CLU_5641 CLU_5653 5309 
CLU_5642 3137605402034 4124 
CLU_5642 3137602116553 3483 
CLU_5642 3137605324920 4508 
CLU_5642 3137605324912 1243 
CLU_5642 3137602116588 1006 
CLU_5642 3137605402417 1883 
CLU_5642 3137602117363 4264 
CLU_5642 3137605324904 1243 
CLU_5642 3137602116537 4264 
CLU_5642 3137602116545 3945 
CLU_5642 3137605402425 995 
CLU_5642 3137602116561 3640 
CLU_5642 3137604334663 2715 
CLU_5642 3137609342923 2861 
CLU_5642 CLU_5616 2861 
CLU_5642 CLU_5620 995 
CLU_5642 CLU_5623 3945 
CLU_5642 CLU_5624 3105 
CLU_5642 CLU_5626 3483 
CLU_5642 CLU_5627 4133 
CLU_5642 CLU_5629 2526 
CLU_5642 CLU_5637 6640 
CLU_5642 CLU_5644 4529 
CLU_5642 CLU_5645 4302 
CLU_5642 CLU_5649 2715 
CLU_5642 CLU_5650 4791 
CLU_5642 CLU_5652 1621 
CLU_5642 CLU_5653 7190 
CLU_5643 3137605402034 4291 
CLU_5643 3137602116553 4296 
CLU_5643 3137605324920 3431 
CLU_5643 3137605324912 3179 
CLU_5643 3137602116588 3094 
CLU_5643 3137605402417 4000 
CLU_5643 3137602117363 6335 
CLU_5643 3137605324904 3179 
CLU_5643 3137602116537 6335 
CLU_5643 3137602116545 3566 
CLU_5643 3137605402425 1186 
CLU_5643 3137602116561 4777 
CLU_5643 3137604334663 4753 
CLU_5643 3137609342923 4405 
CLU_5643 CLU_5616 4405 
CLU_5643 CLU_5620 1186 
CLU_5643 CLU_5623 3566 
CLU_5643 CLU_5624 1665 
CLU_5643 CLU_5626 4296 
CLU_5643 CLU_5627 4802 
CLU_5643 CLU_5629 2750 
CLU_5643 CLU_5637 6676 
CLU_5643 CLU_5644 6655 
CLU_5643 CLU_5645 6428 
CLU_5643 CLU_5649 4753 
CLU_5643 CLU_5650 2826 
CLU_5643 CLU_5652 2139 
CLU_5643 CLU_5653 9289 
CLU_5644 3137605402034 6596 
CLU_5644 3137602116553 5317 
CLU_5644 3137605324920 8256 
CLU_5644 3137605324912 3651 
CLU_5644 3137602116588 3588 
CLU_5644 3137605402417 2670 
CLU_5644 3137602117363 1333 
CLU_5644 3137605324904 3651 
CLU_5644 3137602116537 1333 
CLU_5644 3137602116545 7157 
CLU_5644 3137605402425 5496 
CLU_5644 3137602116561 4741 
CLU_5644 3137604334663 2223 
CLU_5644 3137609342923 3751 
CLU_5644 CLU_5616 3751 
CLU_5644 CLU_5620 5496 
CLU_5644 CLU_5623 7157 
CLU_5644 CLU_5624 7393 
CLU_5644 CLU_5626 5317 
CLU_5644 CLU_5627 5818 
CLU_5644 CLU_5629 5799 
CLU_5644 CLU_5637 8497 
CLU_5644 CLU_5644 0 
CLU_5644 CLU_5645 234 
CLU_5644 CLU_5649 2223 
CLU_5644 CLU_5650 9205 
CLU_5644 CLU_5652 5371 
CLU_5644 CLU_5653 2823 
CLU_5645 3137605402034 6381 
CLU_5645 3137602116553 5107 
CLU_5645 3137605324920 8024 
CLU_5645 3137605324912 3416 
CLU_5645 3137602116588 3357 
CLU_5645 3137605402417 2439 
CLU_5645 3137602117363 1332 
CLU_5645 3137605324904 3416 
CLU_5645 3137602116537 1332 
CLU_5645 3137602116545 6931 
CLU_5645 3137605402425 5266 
CLU_5645 3137602116561 4542 
CLU_5645 3137604334663 1993 
CLU_5645 3137609342923 3539 
CLU_5645 CLU_5616 3539 
CLU_5645 CLU_5620 5266 
CLU_5645 CLU_5623 6931 
CLU_5645 CLU_5624 7184 
CLU_5645 CLU_5626 5107 
CLU_5645 CLU_5627 5617 
CLU_5645 CLU_5629 5568 
CLU_5645 CLU_5637 8308 
CLU_5645 CLU_5644 234 
CLU_5645 CLU_5645 0 
CLU_5645 CLU_5649 1993 
CLU_5645 CLU_5650 8972 
CLU_5645 CLU_5652 5171 
CLU_5645 CLU_5653 3008 
CLU_5646 3137605402034 3617 
CLU_5646 3137602116553 3155 
CLU_5646 3137605324920 3825 
CLU_5646 3137605324912 1515 
CLU_5646 3137602116588 1476 
CLU_5646 3137605402417 2395 
CLU_5646 3137602117363 4899 
CLU_5646 3137605324904 1515 
CLU_5646 3137602116537 4899 
CLU_5646 3137602116545 3325 
CLU_5646 3137605402425 486 
CLU_5646 3137602116561 3448 
CLU_5646 3137604334663 3092 
CLU_5646 3137609342923 2858 
CLU_5646 CLU_5616 2858 
CLU_5646 CLU_5620 486 
CLU_5646 CLU_5623 3325 
CLU_5646 CLU_5624 2953 
CLU_5646 CLU_5626 3155 
CLU_5646 CLU_5627 3772 
CLU_5646 CLU_5629 1971 
CLU_5646 CLU_5637 6139 
CLU_5646 CLU_5644 5065 
CLU_5646 CLU_5645 4833 
CLU_5646 CLU_5649 3092 
CLU_5646 CLU_5650 4169 
CLU_5646 CLU_5652 1953 
CLU_5646 CLU_5653 7642 
CLU_5647 3137605402034 2015 
CLU_5647 3137602116553 763 
CLU_5647 3137605324920 4263 
CLU_5647 3137605324912 2650 
CLU_5647 3137602116588 3115 
CLU_5647 3137605402417 3250 
CLU_5647 3137602117363 5464 
CLU_5647 3137605324904 2650 
CLU_5647 3137602116537 5464 
CLU_5647 3137602116545 2922 
CLU_5647 3137605402425 3854 
CLU_5647 3137602116561 0 
CLU_5647 3137604334663 2760 
CLU_5647 3137609342923 1120 
CLU_5647 CLU_5616 1120 
CLU_5647 CLU_5620 3854 
CLU_5647 CLU_5623 2922 
CLU_5647 CLU_5624 6330 
CLU_5647 CLU_5626 763 
CLU_5647 CLU_5627 1083 
CLU_5647 CLU_5629 2230 
CLU_5647 CLU_5637 3791 
CLU_5647 CLU_5644 4741 
CLU_5647 CLU_5645 4542 
CLU_5647 CLU_5649 2760 
CLU_5647 CLU_5650 6118 
CLU_5647 CLU_5652 5260 
CLU_5647 CLU_5653 6259 
CLU_5648 3137605402034 6346 
CLU_5648 3137602116553 5152 
CLU_5648 3137605324920 7667 
CLU_5648 3137605324912 2932 
CLU_5648 3137602116588 2724 
CLU_5648 3137605402417 1870 
CLU_5648 3137602117363 793 
CLU_5648 3137605324904 2932 
CLU_5648 3137602116537 793 
CLU_5648 3137602116545 6713 
CLU_5648 3137605402425 4534 
CLU_5648 3137602116561 4726 
CLU_5648 3137604334663 1966 
CLU_5648 3137609342923 3623 
CLU_5648 CLU_5616 3623 
CLU_5648 CLU_5620 4534 
CLU_5648 CLU_5623 6713 
CLU_5648 CLU_5624 6210 
CLU_5648 CLU_5626 5152 
CLU_5648 CLU_5627 5743 
CLU_5648 CLU_5629 5264 
CLU_5648 CLU_5637 8508 
CLU_5648 CLU_5644 1311 
CLU_5648 CLU_5645 1174 
CLU_5648 CLU_5649 1966 
CLU_5648 CLU_5650 8320 
CLU_5648 CLU_5652 4154 
CLU_5648 CLU_5653 4120 
CLU_5649 3137605402034 4445 
CLU_5649 3137602116553 3211 
CLU_5649 3137605324920 6034 
CLU_5649 3137605324912 1580 
CLU_5649 3137602116588 1710 
CLU_5649 3137605402417 999 
CLU_5649 3137602117363 2714 
CLU_5649 3137605324904 1580 
CLU_5649 3137602116537 2714 
CLU_5649 3137602116545 4941 
CLU_5649 3137605402425 3566 
CLU_5649 3137602116561 2760 
CLU_5649 3137604334663 0 
CLU_5649 3137609342923 1660 
CLU_5649 CLU_5616 1660 
CLU_5649 CLU_5620 3566 
CLU_5649 CLU_5623 4941 
CLU_5649 CLU_5624 5805 
CLU_5649 CLU_5626 3211 
CLU_5649 CLU_5627 3783 
CLU_5649 CLU_5629 3577 
CLU_5649 CLU_5637 6543 
CLU_5649 CLU_5644 2223 
CLU_5649 CLU_5645 1993 
CLU_5649 CLU_5649 0 
CLU_5649 CLU_5650 7106 
CLU_5649 CLU_5652 4014 
CLU_5649 CLU_5653 4564 
CLU_5650 3137605402034 4677 
CLU_5650 3137602116553 5410 
CLU_5650 3137605324920 2423 
CLU_5650 3137605324912 5563 
CLU_5650 3137602116588 5632 
CLU_5650 3137605402417 6546 
CLU_5650 3137602117363 9055 
CLU_5650 3137605324904 5563 
CLU_5650 3137602116537 9055 
CLU_5650 3137602116545 3564 
CLU_5650 3137605402425 3797 
CLU_5650 3137602116561 6118 
CLU_5650 3137604334663 7106 
CLU_5650 3137609342923 6233 
CLU_5650 CLU_5616 6233 
CLU_5650 CLU_5620 3797 
CLU_5650 CLU_5623 3564 
CLU_5650 CLU_5624 3530 
CLU_5650 CLU_5626 5410 
CLU_5650 CLU_5627 5624 
CLU_5650 CLU_5629 3925 
CLU_5650 CLU_5637 6317 
CLU_5650 CLU_5644 9205 
CLU_5650 CLU_5645 8972 
CLU_5650 CLU_5649 7106 
CLU_5650 CLU_5650 0 
CLU_5650 CLU_5652 4925 
CLU_5650 CLU_5653 11652 
CLU_5652 3137605402034 5564 
CLU_5652 3137602116553 5067 
CLU_5652 3137605324920 5399 
CLU_5652 3137605324912 2781 
CLU_5652 3137602116588 2408 
CLU_5652 3137605402417 3036 
CLU_5652 3137602117363 4712 
CLU_5652 3137605324904 2781 
CLU_5652 3137602116537 4712 
CLU_5652 3137602116545 5173 
CLU_5652 3137605402425 1784 
CLU_5652 3137602116561 5260 
CLU_5652 3137604334663 4014 
CLU_5652 3137609342923 4461 
CLU_5652 CLU_5616 4461 
CLU_5652 CLU_5620 1784 
CLU_5652 CLU_5623 5173 
CLU_5652 CLU_5624 2074 
CLU_5652 CLU_5626 5067 
CLU_5652 CLU_5627 5702 
CLU_5652 CLU_5629 3909 
CLU_5652 CLU_5637 8083 
CLU_5652 CLU_5644 5371 
CLU_5652 CLU_5645 5171 
CLU_5652 CLU_5649 4014 
CLU_5652 CLU_5650 4925 
CLU_5652 CLU_5652 0 
CLU_5652 CLU_5653 8174 
CLU_5653 3137605402034 8273 
CLU_5653 3137602116553 6986 
CLU_5653 3137605324920 10337 
CLU_5653 3137605324912 6141 
CLU_5653 3137602116588 6198 
CLU_5653 3137605402417 5309 
CLU_5653 3137602117363 3878 
CLU_5653 3137605324904 6141 
CLU_5653 3137602116537 3878 
CLU_5653 3137602116545 9084 
CLU_5653 3137605402425 8106 
CLU_5653 3137602116561 6259 
CLU_5653 3137604334663 4564 
CLU_5653 3137609342923 5602 
CLU_5653 CLU_5616 5602 
CLU_5653 CLU_5620 8106 
CLU_5653 CLU_5623 9084 
CLU_5653 CLU_5624 10165 
CLU_5653 CLU_5626 6986 
CLU_5653 CLU_5627 7292 
CLU_5653 CLU_5629 7932 
CLU_5653 CLU_5637 9595 
CLU_5653 CLU_5644 2823 
CLU_5653 CLU_5645 3008 
CLU_5653 CLU_5649 4564 
CLU_5653 CLU_5650 11652 
CLU_5653 CLU_5652 8174 
CLU_5653 CLU_5653 0 
CLU_5655 3137605402034 6349 
CLU_5655 3137602116553 5214 
CLU_5655 3137605324920 7492 
CLU_5655 3137605324912 2785 
CLU_5655 3137602116588 2497 
CLU_5655 3137605402417 1758 
CLU_5655 3137602117363 1087 
CLU_5655 3137605324904 2785 
CLU_5655 3137602116537 1087 
CLU_5655 3137602116545 6619 
CLU_5655 3137605402425 4191 
CLU_5655 3137602116561 4865 
CLU_5655 3137604334663 2147 
CLU_5655 3137609342923 3745 
CLU_5655 CLU_5616 3745 
CLU_5655 CLU_5620 4191 
CLU_5655 CLU_5623 6619 
CLU_5655 CLU_5624 5716 
CLU_5655 CLU_5626 5214 
CLU_5655 CLU_5627 5834 
CLU_5655 CLU_5629 5145 
CLU_5655 CLU_5637 8607 
CLU_5655 CLU_5644 1897 
CLU_5655 CLU_5645 1758 
CLU_5655 CLU_5649 2147 
CLU_5655 CLU_5650 7988 
CLU_5655 CLU_5652 3646 
CLU_5655 CLU_5653 4698 
;

end;
